Year,VesselType,Substance,CellID,BOROUGHNAM,REFINED,LAEIPLAExt,Emission_unit,Sailing_kg,AtBerth_kg,Total_kg,Anomaly flag
2016,Cruise ship,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,2.7333E-08,0,2.7333E-08,0
2016,Cruise ship,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,3.18885E-07,0,3.18885E-07,0
2016,Cruise ship,Chromium,2242,Greenwich,Outer,LAEI,kg/year,4.16416E-07,0,4.16416E-07,0
2016,Cruise ship,Copper,2242,Greenwich,Outer,LAEI,kg/year,1.10851E-07,0,1.10851E-07,0
2016,Cruise ship,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Fishing,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,3.69371E-10,0,3.69371E-10,0
2016,Fishing,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,4.30932E-09,0,4.30932E-09,0
2016,Fishing,Chromium,2242,Greenwich,Outer,LAEI,kg/year,5.62733E-09,0,5.62733E-09,0
2016,Fishing,Copper,2242,Greenwich,Outer,LAEI,kg/year,1.498E-09,0,1.498E-09,0
2016,Fishing,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Passenger,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,3.35727E-06,0,3.35727E-06,0
2016,Passenger,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,3.91681E-05,0,3.91681E-05,0
2016,Passenger,Chromium,2242,Greenwich,Outer,LAEI,kg/year,5.11477E-05,0,5.11477E-05,0
2016,Passenger,Copper,2242,Greenwich,Outer,LAEI,kg/year,1.36156E-05,0,1.36156E-05,0
2016,Passenger,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,3.21316E-08,2.05845E-08,5.27162E-08,0
2016,Chemical/LNG/LPG tanker,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,3.74869E-07,2.40153E-07,6.15022E-07,0
2016,Chemical/LNG/LPG tanker,Chromium,2242,Greenwich,Outer,LAEI,kg/year,4.89523E-07,3.13604E-07,8.03127E-07,0
2016,Chemical/LNG/LPG tanker,Copper,2242,Greenwich,Outer,LAEI,kg/year,1.30312E-07,8.34817E-08,2.13793E-07,0
2016,Chemical/LNG/LPG tanker,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,General Dry Cargo,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,8.3583E-07,1.76795E-06,2.60378E-06,0
2016,General Dry Cargo,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,9.75135E-06,2.06261E-05,3.03774E-05,0
2016,General Dry Cargo,Chromium,2242,Greenwich,Outer,LAEI,kg/year,1.27338E-05,2.69345E-05,3.96683E-05,0
2016,General Dry Cargo,Copper,2242,Greenwich,Outer,LAEI,kg/year,3.38975E-06,7.17001E-06,1.05598E-05,0
2016,General Dry Cargo,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,1.29541E-05,9.04985E-07,1.38591E-05,0
2016,Tug/Supply,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,0.000151131,1.05582E-05,0.000161689,0
2016,Tug/Supply,Chromium,2242,Greenwich,Outer,LAEI,kg/year,0.000197354,1.37874E-05,0.000211142,0
2016,Tug/Supply,Copper,2242,Greenwich,Outer,LAEI,kg/year,5.2536E-05,3.67022E-06,5.62062E-05,0
2016,Tug/Supply,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Miscellaneous,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,7.63842E-06,3.44827E-05,4.21211E-05,0
2016,Miscellaneous,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,8.91149E-05,0.000402298,0.000491413,0
2016,Miscellaneous,Chromium,2242,Greenwich,Outer,LAEI,kg/year,0.000116371,0.000525341,0.000641712,0
2016,Miscellaneous,Copper,2242,Greenwich,Outer,LAEI,kg/year,3.0978E-05,0.000139847,0.000170825,0
2016,Miscellaneous,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Non Merchant,Arsenicum,2242,Greenwich,Outer,LAEI,kg/year,1.77795E-08,0,1.77795E-08,0
2016,Non Merchant,Cadmium,2242,Greenwich,Outer,LAEI,kg/year,2.07428E-07,0,2.07428E-07,0
2016,Non Merchant,Chromium,2242,Greenwich,Outer,LAEI,kg/year,2.7087E-07,0,2.7087E-07,0
2016,Non Merchant,Copper,2242,Greenwich,Outer,LAEI,kg/year,7.21059E-08,0,7.21059E-08,0
2016,Non Merchant,Mercury,2242,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Passenger,Arsenicum,2243,Newham,Inner,LAEI,kg/year,0.000196755,0,0.000196755,0
2016,Passenger,Cadmium,2243,Newham,Inner,LAEI,kg/year,0.002295476,0,0.002295476,0
2016,Passenger,Chromium,2243,Newham,Inner,LAEI,kg/year,0.002997548,0,0.002997548,0
2016,Passenger,Copper,2243,Newham,Inner,LAEI,kg/year,0.000797951,0,0.000797951,0
2016,Passenger,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Non Merchant,Arsenicum,2243,Newham,Inner,LAEI,kg/year,1.06408E-06,0,1.06408E-06,0
2016,Non Merchant,Cadmium,2243,Newham,Inner,LAEI,kg/year,1.24142E-05,0,1.24142E-05,0
2016,Non Merchant,Chromium,2243,Newham,Inner,LAEI,kg/year,1.62111E-05,0,1.62111E-05,0
2016,Non Merchant,Copper,2243,Newham,Inner,LAEI,kg/year,4.31542E-06,0,4.31542E-06,0
2016,Non Merchant,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2243,Newham,Inner,LAEI,kg/year,1.3406E-06,0,1.3406E-06,0
2016,Chemical/LNG/LPG tanker,Cadmium,2243,Newham,Inner,LAEI,kg/year,1.56403E-05,0,1.56403E-05,0
2016,Chemical/LNG/LPG tanker,Chromium,2243,Newham,Inner,LAEI,kg/year,2.04239E-05,0,2.04239E-05,0
2016,Chemical/LNG/LPG tanker,Copper,2243,Newham,Inner,LAEI,kg/year,5.43686E-06,0,5.43686E-06,0
2016,Chemical/LNG/LPG tanker,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2243,Newham,Inner,LAEI,kg/year,8.53712E-05,0,8.53712E-05,0
2016,Tug/Supply,Cadmium,2243,Newham,Inner,LAEI,kg/year,0.000995997,0,0.000995997,0
2016,Tug/Supply,Chromium,2243,Newham,Inner,LAEI,kg/year,0.001300623,0,0.001300623,0
2016,Tug/Supply,Copper,2243,Newham,Inner,LAEI,kg/year,0.000346227,0,0.000346227,0
2016,Tug/Supply,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,General Dry Cargo,Arsenicum,2243,Newham,Inner,LAEI,kg/year,1.68823E-05,0,1.68823E-05,0
2016,General Dry Cargo,Cadmium,2243,Newham,Inner,LAEI,kg/year,0.00019696,0,0.00019696,0
2016,General Dry Cargo,Chromium,2243,Newham,Inner,LAEI,kg/year,0.0002572,0,0.0002572,0
2016,General Dry Cargo,Copper,2243,Newham,Inner,LAEI,kg/year,6.8467E-05,0,6.8467E-05,0
2016,General Dry Cargo,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,RoRo Cargo / Vehicle,Arsenicum,2243,Newham,Inner,LAEI,kg/year,3.06577E-08,0,3.06577E-08,0
2016,RoRo Cargo / Vehicle,Cadmium,2243,Newham,Inner,LAEI,kg/year,3.57673E-07,0,3.57673E-07,0
2016,RoRo Cargo / Vehicle,Chromium,2243,Newham,Inner,LAEI,kg/year,4.67068E-07,0,4.67068E-07,0
2016,RoRo Cargo / Vehicle,Copper,2243,Newham,Inner,LAEI,kg/year,1.24334E-07,0,1.24334E-07,0
2016,RoRo Cargo / Vehicle,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Cruise ship,Arsenicum,2243,Newham,Inner,LAEI,kg/year,1.70681E-06,0,1.70681E-06,0
2016,Cruise ship,Cadmium,2243,Newham,Inner,LAEI,kg/year,1.99128E-05,0,1.99128E-05,0
2016,Cruise ship,Chromium,2243,Newham,Inner,LAEI,kg/year,2.60031E-05,0,2.60031E-05,0
2016,Cruise ship,Copper,2243,Newham,Inner,LAEI,kg/year,6.92206E-06,0,6.92206E-06,0
2016,Cruise ship,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Fishing,Arsenicum,2243,Newham,Inner,LAEI,kg/year,2.82446E-07,0,2.82446E-07,0
2016,Fishing,Cadmium,2243,Newham,Inner,LAEI,kg/year,3.2952E-06,0,3.2952E-06,0
2016,Fishing,Chromium,2243,Newham,Inner,LAEI,kg/year,4.30304E-06,0,4.30304E-06,0
2016,Fishing,Copper,2243,Newham,Inner,LAEI,kg/year,1.14547E-06,0,1.14547E-06,0
2016,Fishing,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Miscellaneous,Arsenicum,2243,Newham,Inner,LAEI,kg/year,6.66339E-05,2.59405E-06,6.92279E-05,0
2016,Miscellaneous,Cadmium,2243,Newham,Inner,LAEI,kg/year,0.000777395,3.0264E-05,0.000807659,0
2016,Miscellaneous,Chromium,2243,Newham,Inner,LAEI,kg/year,0.001015162,3.95202E-05,0.001054682,0
2016,Miscellaneous,Copper,2243,Newham,Inner,LAEI,kg/year,0.000270237,1.05203E-05,0.000280758,0
2016,Miscellaneous,Mercury,2243,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,General Dry Cargo,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,9.63834E-06,2.1876E-05,3.15143E-05,0
2016,General Dry Cargo,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,0.000112447,0.00025522,0.000367667,0
2016,General Dry Cargo,Chromium,2244,Greenwich,Outer,LAEI,kg/year,0.000146839,0.000333279,0.000480118,0
2016,General Dry Cargo,Copper,2244,Greenwich,Outer,LAEI,kg/year,3.90888E-05,8.87193E-05,0.000127808,0
2016,General Dry Cargo,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Cruise ship,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,8.86903E-08,0,8.86903E-08,0
2016,Cruise ship,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,1.03472E-06,0,1.03472E-06,0
2016,Cruise ship,Chromium,2244,Greenwich,Outer,LAEI,kg/year,1.35119E-06,0,1.35119E-06,0
2016,Cruise ship,Copper,2244,Greenwich,Outer,LAEI,kg/year,3.59688E-07,0,3.59688E-07,0
2016,Cruise ship,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,9.02206E-05,2.94322E-05,0.000119653,0
2016,Tug/Supply,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,0.001052573,0.000343376,0.001395949,0
2016,Tug/Supply,Chromium,2244,Greenwich,Outer,LAEI,kg/year,0.001374503,0.000448398,0.001822901,0
2016,Tug/Supply,Copper,2244,Greenwich,Outer,LAEI,kg/year,0.000365895,0.000119364,0.000485259,0
2016,Tug/Supply,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,RoRo Cargo / Vehicle,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,1.04316E-09,0,1.04316E-09,0
2016,RoRo Cargo / Vehicle,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,1.21703E-08,0,1.21703E-08,0
2016,RoRo Cargo / Vehicle,Chromium,2244,Greenwich,Outer,LAEI,kg/year,1.58925E-08,0,1.58925E-08,0
2016,RoRo Cargo / Vehicle,Copper,2244,Greenwich,Outer,LAEI,kg/year,4.23061E-09,0,4.23061E-09,0
2016,RoRo Cargo / Vehicle,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Miscellaneous,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,0.000301755,0.000345034,0.000646789,0
2016,Miscellaneous,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,0.00352047,0.004025399,0.007545869,0
2016,Miscellaneous,Chromium,2244,Greenwich,Outer,LAEI,kg/year,0.004597207,0.005256569,0.009853776,0
2016,Miscellaneous,Copper,2244,Greenwich,Outer,LAEI,kg/year,0.001223783,0.001399305,0.002623088,0
2016,Miscellaneous,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Passenger,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,4.91587E-05,0,4.91587E-05,0
2016,Passenger,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,0.000573518,0,0.000573518,0
2016,Passenger,Chromium,2244,Greenwich,Outer,LAEI,kg/year,0.000748929,0,0.000748929,0
2016,Passenger,Copper,2244,Greenwich,Outer,LAEI,kg/year,0.000199366,0,0.000199366,0
2016,Passenger,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Fishing,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,2.20373E-08,0,2.20373E-08,0
2016,Fishing,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,2.57102E-07,0,2.57102E-07,0
2016,Fishing,Chromium,2244,Greenwich,Outer,LAEI,kg/year,3.35736E-07,0,3.35736E-07,0
2016,Fishing,Copper,2244,Greenwich,Outer,LAEI,kg/year,8.93734E-08,0,8.93734E-08,0
2016,Fishing,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Non Merchant,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,1.89031E-07,0,1.89031E-07,0
2016,Non Merchant,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,2.20536E-06,0,2.20536E-06,0
2016,Non Merchant,Chromium,2244,Greenwich,Outer,LAEI,kg/year,2.87986E-06,0,2.87986E-06,0
2016,Non Merchant,Copper,2244,Greenwich,Outer,LAEI,kg/year,7.66624E-07,0,7.66624E-07,0
2016,Non Merchant,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2244,Greenwich,Outer,LAEI,kg/year,7.27159E-07,5.7639E-07,1.30355E-06,0
2016,Chemical/LNG/LPG tanker,Cadmium,2244,Greenwich,Outer,LAEI,kg/year,8.48352E-06,6.72455E-06,1.52081E-05,0
2016,Chemical/LNG/LPG tanker,Chromium,2244,Greenwich,Outer,LAEI,kg/year,1.10782E-05,8.78126E-06,1.98595E-05,0
2016,Chemical/LNG/LPG tanker,Copper,2244,Greenwich,Outer,LAEI,kg/year,2.94903E-06,2.33758E-06,5.28662E-06,0
2016,Chemical/LNG/LPG tanker,Mercury,2244,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2245,Newham,Inner,LAEI,kg/year,8.56622E-05,1.55769E-07,8.5818E-05,0
2016,Tug/Supply,Cadmium,2245,Newham,Inner,LAEI,kg/year,0.000999393,1.8173E-06,0.00100121,0
2016,Tug/Supply,Chromium,2245,Newham,Inner,LAEI,kg/year,0.001305057,2.37313E-06,0.00130743,0
2016,Tug/Supply,Copper,2245,Newham,Inner,LAEI,kg/year,0.000347408,6.3173E-07,0.00034804,0
2016,Tug/Supply,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Non Merchant,Arsenicum,2245,Newham,Inner,LAEI,kg/year,9.7894E-07,0,9.7894E-07,0
2016,Non Merchant,Cadmium,2245,Newham,Inner,LAEI,kg/year,1.1421E-05,0,1.1421E-05,0
2016,Non Merchant,Chromium,2245,Newham,Inner,LAEI,kg/year,1.49141E-05,0,1.49141E-05,0
2016,Non Merchant,Copper,2245,Newham,Inner,LAEI,kg/year,3.97014E-06,0,3.97014E-06,0
2016,Non Merchant,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Cruise ship,Arsenicum,2245,Newham,Inner,LAEI,kg/year,1.5276E-06,0,1.5276E-06,0
2016,Cruise ship,Cadmium,2245,Newham,Inner,LAEI,kg/year,1.7822E-05,0,1.7822E-05,0
2016,Cruise ship,Chromium,2245,Newham,Inner,LAEI,kg/year,2.32728E-05,0,2.32728E-05,0
2016,Cruise ship,Copper,2245,Newham,Inner,LAEI,kg/year,6.19526E-06,0,6.19526E-06,0
2016,Cruise ship,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2245,Newham,Inner,LAEI,kg/year,1.76049E-06,5.70547E-08,1.81754E-06,0
2016,Chemical/LNG/LPG tanker,Cadmium,2245,Newham,Inner,LAEI,kg/year,2.0539E-05,6.65638E-07,2.12047E-05,0
2016,Chemical/LNG/LPG tanker,Chromium,2245,Newham,Inner,LAEI,kg/year,2.68209E-05,8.69224E-07,2.76901E-05,0
2016,Chemical/LNG/LPG tanker,Copper,2245,Newham,Inner,LAEI,kg/year,7.13976E-06,2.31388E-07,7.37115E-06,0
2016,Chemical/LNG/LPG tanker,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Passenger,Arsenicum,2245,Newham,Inner,LAEI,kg/year,0.000154861,0,0.000154861,0
2016,Passenger,Cadmium,2245,Newham,Inner,LAEI,kg/year,0.00180671,0,0.00180671,0
2016,Passenger,Chromium,2245,Newham,Inner,LAEI,kg/year,0.002359293,0,0.002359293,0
2016,Passenger,Copper,2245,Newham,Inner,LAEI,kg/year,0.000628047,0,0.000628047,0
2016,Passenger,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Miscellaneous,Arsenicum,2245,Newham,Inner,LAEI,kg/year,5.54396E-05,5.42181E-08,5.54938E-05,0
2016,Miscellaneous,Cadmium,2245,Newham,Inner,LAEI,kg/year,0.000646795,6.32544E-07,0.000647427,0
2016,Miscellaneous,Chromium,2245,Newham,Inner,LAEI,kg/year,0.000844617,8.26008E-07,0.000845443,0
2016,Miscellaneous,Copper,2245,Newham,Inner,LAEI,kg/year,0.000224838,2.19884E-07,0.000225058,0
2016,Miscellaneous,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Bulk carrier,Arsenicum,2245,Newham,Inner,LAEI,kg/year,1.15996E-05,0.000412937,0.000424537,0
2016,Bulk carrier,Cadmium,2245,Newham,Inner,LAEI,kg/year,0.000135329,0.004817601,0.00495293,0
2016,Bulk carrier,Chromium,2245,Newham,Inner,LAEI,kg/year,0.00017672,0.006291065,0.006467785,0
2016,Bulk carrier,Copper,2245,Newham,Inner,LAEI,kg/year,4.7043E-05,0.00167469,0.001721733,0
2016,Bulk carrier,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,RoRo Cargo / Vehicle,Arsenicum,2245,Newham,Inner,LAEI,kg/year,4.3951E-07,1.25432E-05,1.29827E-05,0
2016,RoRo Cargo / Vehicle,Cadmium,2245,Newham,Inner,LAEI,kg/year,5.12762E-06,0.000146337,0.000151465,0
2016,RoRo Cargo / Vehicle,Chromium,2245,Newham,Inner,LAEI,kg/year,6.6959E-06,0.000191094,0.00019779,0
2016,RoRo Cargo / Vehicle,Copper,2245,Newham,Inner,LAEI,kg/year,1.78246E-06,5.08696E-05,5.2652E-05,0
2016,RoRo Cargo / Vehicle,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Fishing,Arsenicum,2245,Newham,Inner,LAEI,kg/year,2.60337E-07,0,2.60337E-07,0
2016,Fishing,Cadmium,2245,Newham,Inner,LAEI,kg/year,3.03727E-06,0,3.03727E-06,0
2016,Fishing,Chromium,2245,Newham,Inner,LAEI,kg/year,3.96621E-06,0,3.96621E-06,0
2016,Fishing,Copper,2245,Newham,Inner,LAEI,kg/year,1.05581E-06,0,1.05581E-06,0
2016,Fishing,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,General Dry Cargo,Arsenicum,2245,Newham,Inner,LAEI,kg/year,2.89859E-05,5.35597E-05,8.25456E-05,0
2016,General Dry Cargo,Cadmium,2245,Newham,Inner,LAEI,kg/year,0.000338169,0.000624863,0.000963032,0
2016,General Dry Cargo,Chromium,2245,Newham,Inner,LAEI,kg/year,0.000441598,0.000815978,0.001257576,0
2016,General Dry Cargo,Copper,2245,Newham,Inner,LAEI,kg/year,0.000117554,0.000217214,0.000334768,0
2016,General Dry Cargo,Mercury,2245,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Fishing,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,3.91363E-08,0,3.91363E-08,0
2016,Fishing,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,4.56591E-07,0,4.56591E-07,0
2016,Fishing,Chromium,2246,Greenwich,Outer,LAEI,kg/year,5.96239E-07,0,5.96239E-07,0
2016,Fishing,Copper,2246,Greenwich,Outer,LAEI,kg/year,1.5872E-07,0,1.5872E-07,0
2016,Fishing,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Passenger,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,2.86017E-05,1.95129E-07,2.87968E-05,0
2016,Passenger,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,0.000333687,2.27651E-06,0.000335963,0
2016,Passenger,Chromium,2246,Greenwich,Outer,LAEI,kg/year,0.000435745,2.97278E-06,0.000438718,0
2016,Passenger,Copper,2246,Greenwich,Outer,LAEI,kg/year,0.000115996,7.91358E-07,0.000116787,0
2016,Passenger,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Cruise ship,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,1.04554E-07,0,1.04554E-07,0
2016,Cruise ship,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,1.2198E-06,0,1.2198E-06,0
2016,Cruise ship,Chromium,2246,Greenwich,Outer,LAEI,kg/year,1.59287E-06,0,1.59287E-06,0
2016,Cruise ship,Copper,2246,Greenwich,Outer,LAEI,kg/year,4.24024E-07,0,4.24024E-07,0
2016,Cruise ship,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,General Dry Cargo,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,2.37818E-06,0,2.37818E-06,0
2016,General Dry Cargo,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,2.77454E-05,0,2.77454E-05,0
2016,General Dry Cargo,Chromium,2246,Greenwich,Outer,LAEI,kg/year,3.62314E-05,0,3.62314E-05,0
2016,General Dry Cargo,Copper,2246,Greenwich,Outer,LAEI,kg/year,9.64484E-06,0,9.64484E-06,0
2016,General Dry Cargo,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Non Merchant,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,1.35412E-07,0,1.35412E-07,0
2016,Non Merchant,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,1.57981E-06,0,1.57981E-06,0
2016,Non Merchant,Chromium,2246,Greenwich,Outer,LAEI,kg/year,2.06299E-06,0,2.06299E-06,0
2016,Non Merchant,Copper,2246,Greenwich,Outer,LAEI,kg/year,5.49172E-07,0,5.49172E-07,0
2016,Non Merchant,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Bulk carrier,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,2.72916E-07,0,2.72916E-07,0
2016,Bulk carrier,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,3.18402E-06,0,3.18402E-06,0
2016,Bulk carrier,Chromium,2246,Greenwich,Outer,LAEI,kg/year,4.15785E-06,0,4.15785E-06,0
2016,Bulk carrier,Copper,2246,Greenwich,Outer,LAEI,kg/year,1.10683E-06,0,1.10683E-06,0
2016,Bulk carrier,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Miscellaneous,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,9.34014E-06,1.93721E-07,9.53386E-06,0
2016,Miscellaneous,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,0.000108968,2.26008E-06,0.000111228,0
2016,Miscellaneous,Chromium,2246,Greenwich,Outer,LAEI,kg/year,0.000142296,2.95132E-06,0.000145248,0
2016,Miscellaneous,Copper,2246,Greenwich,Outer,LAEI,kg/year,3.78795E-05,7.85646E-07,3.86651E-05,0
2016,Miscellaneous,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,4.29313E-07,2.78947E-09,4.32103E-07,0
2016,Chemical/LNG/LPG tanker,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,5.00866E-06,3.25438E-08,5.0412E-06,0
2016,Chemical/LNG/LPG tanker,Chromium,2246,Greenwich,Outer,LAEI,kg/year,6.54055E-06,4.24974E-08,6.58305E-06,0
2016,Chemical/LNG/LPG tanker,Copper,2246,Greenwich,Outer,LAEI,kg/year,1.7411E-06,1.13129E-08,1.75242E-06,0
2016,Chemical/LNG/LPG tanker,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,1.69369E-05,1.25636E-09,1.69382E-05,0
2016,Tug/Supply,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,0.000197598,1.46575E-08,0.000197612,0
2016,Tug/Supply,Chromium,2246,Greenwich,Outer,LAEI,kg/year,0.000258033,1.91405E-08,0.000258052,0
2016,Tug/Supply,Copper,2246,Greenwich,Outer,LAEI,kg/year,6.86887E-05,5.09522E-09,6.86938E-05,0
2016,Tug/Supply,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,RoRo Cargo / Vehicle,Arsenicum,2246,Greenwich,Outer,LAEI,kg/year,5.69969E-07,2.19599E-07,7.89569E-07,0
2016,RoRo Cargo / Vehicle,Cadmium,2246,Greenwich,Outer,LAEI,kg/year,6.64964E-06,2.56199E-06,9.21163E-06,0
2016,RoRo Cargo / Vehicle,Chromium,2246,Greenwich,Outer,LAEI,kg/year,8.68344E-06,3.34558E-06,1.2029E-05,0
2016,RoRo Cargo / Vehicle,Copper,2246,Greenwich,Outer,LAEI,kg/year,2.31154E-06,8.90597E-07,3.20214E-06,0
2016,RoRo Cargo / Vehicle,Mercury,2246,Greenwich,Outer,LAEI,kg/year,0,0,0,0
2016,Tug/Supply,Arsenicum,2247,Newham,Inner,LAEI,kg/year,2.67652E-05,0,2.67652E-05,0
2016,Tug/Supply,Cadmium,2247,Newham,Inner,LAEI,kg/year,0.00031226,0,0.00031226,0
2016,Tug/Supply,Chromium,2247,Newham,Inner,LAEI,kg/year,0.000407765,0,0.000407765,0
2016,Tug/Supply,Copper,2247,Newham,Inner,LAEI,kg/year,0.000108548,0,0.000108548,0
2016,Tug/Supply,Mercury,2247,Newham,Inner,LAEI,kg/year,0,0,0,0
2016,Chemical/LNG/LPG tanker,Arsenicum,2247,Newham,Inner,LAEI,kg/year,1.15108E-06,0,1.15108E-06,0
2016,Chemical/LNG/LPG tanker,Cadmium,2247,Newham,Inner,LAEI,kg/year,1.34293E-05,0,1.34293E-05,0
2016,Chemical/LNG/LPG tanker,Chromium,2247,Newham,Inner,LAEI,kg/year,1.75366E-05,0,1.75366E-05,0
2016,Chemical/LNG/LPG tanker,Copper,2247,Newham,Inner,LAEI,kg/year,4.66827E-06,0,4.66827E-06,0
2016,Chemical/LNG/LPG tanker,Mercury,2247,Newham,Inner,LAEI,kg/year,0,0,0,0
